source_text	important_entities	informal_paraphrase	source_text_inform_score	informal_paraphrase_inform_score	informal_increase	is_manual_rewrite
Sure, I have found 10 hotels that suits your need. There is a 3 star hotel with a good rating named Bahia Resort Hotel. Do you wish to stay here?	['Bahia Resort Hotel']	sure i have found 10 hotels that suit your needs. there is a 3 star hotel with a good rating called bahia resort hotel do u wanna stay here?	0.0030445735901594	0.9582503437995912	0.9552057702094316	0
Thanks so much for your kind assistance. Could you also help me search for tickets to the Long Beach Jazz Festival on the 7th of this month?	['7th of this month', ' Long Beach Jazz Festival']	thanks for your kind of help :) u can also look for tickets to the long beach jazz festival on the 7th of this month?	0.0032115909270942	0.9584240317344666	0.9552124408073724	0
I'm going on a trip soon and I want to see what interesting happenings are going on there.	[]	i'm going on a trip soon and i wanna see whats up there.	0.0350713655352592	0.9909936785697936	0.9559223130345345	0
Please confirm the following: 3 tickets to Timbers Vs Rsl.	['Timbers Vs Rsl']	plz confirm - 3 tickets to timbers with rsl	0.0118695003911852	0.9683696031570436	0.9565001027658582	1
Please confirm you would like to buy 2 economy tickets on American Airlines from Chicago to Seattle, leaving on March 1st at 2:50 pm and returning on March 11th at 4 pm.	['Chicago', 'Seattle', 'March 1st', 'March 11th', '2:50 pm', '4 pm']	plz confirm you wanna buy 2 economy tickets on American Airlines from Chicago to Seattle, and the departure is on March 1st at 2:50 in the evening and come back on March 11th at 4 pm.	0.0032397997565567	0.959985077381134	0.9567452776245772	1
Please tell me what type of food you are looking for just say Mexican, Chinese or anything else. Also what city would you like me to search int.	['Mexican', 'Chinese']	plz tell me what type of food u want: Mexican, Chinese or smth else? and where to search? what city?	0.0377384833991527	0.9946706891059875	0.9569322057068348	1
Could you reserve bus tickets going from Fresno to Vegas?	['Fresno', ' Vegas']	can u get bus tickets from freno to vegas?	0.0308702308684587	0.9882733821868896	0.9574031513184308	0
What number of tickets do you need? When do you want to leave? How about the day of March 7th?	['March 7th']	how many tickets do u need? when do u wanna leave? how about the day of march 7?	0.0035347316879779	0.9611368179321288	0.957602086244151	0
Where are you heading to? What date will you be leaving? And where you be traveling from?	[]	where are u going to? what date are you leaving? and where you're going from.	0.0356983542442321	0.993419587612152	0.95772123336792	0
Okay, so you would like a cab for 1 person headed to 400 Newpark Mall, is that correct?	['400 Newpark Mall']	ok so you want a cab for one person headed to 400 newpark mall is that right?	0.004031007643789	0.9617677927017212	0.957736785057932	0
Can you order a cab for me?	[]	can u get a cab for me?	0.0253401789814233	0.9831944108009338	0.9578542318195103	0
Where are you planning to leave from?	[]	where are u gonna leave from?	0.0318111032247543	0.9900137186050416	0.9582026153802872	1
I would like to pick it up afternoon 2 on the 6th.	['afternoon 2', 'the 6th']	i wanna pick it up afternoon 2 on the 6th.	0.0144059117883443	0.9726203083992004	0.958214396610856	1
Ok. I can live with that.	[]	ok... i can live with that	0.0316870920360088	0.9899634718894958	0.958276379853487	0
Okay, please confirm that you'd like to play The Thunder Rolls on bedroom speaker.	['The Thunder Rolls']	ok please confirm you wanna play the thunder rolls on bedroom speaker.	0.0039503606967628	0.9626522064208984	0.9587018457241356	0
I need to rent a car, so please find one for me, and I need to have it for 11th of March.	['11th of March']	i need to rent a car so find one for me and have it for 11th of march!	0.0081665311008691	0.9670608639717102	0.958894332870841	0
What kind of movie interests you?	[]	What kind of movie would u like?	0.0319742038846015	0.9910784363746644	0.9591042324900628	1
Yes, this is fine! I'd like to see a movie around there	[]	yea this is fine! i wanna see a movie around there.	0.0241515822708606	0.9835313558578492	0.9593797735869884	0
What sort of doctor do you need?	[]	what kind of doctor do u need?	0.0127144204452633	0.9722043871879578	0.9594899667426944	0
When would you be returning?	[]	when would u be back?	0.0158992875367403	0.9754158854484558	0.9595165979117156	0
Electropop. Released on 2015. Enjoy.	['Electropop']	electropop (2015) enjoy it =)	0.0094562703743577	0.9690462350845336	0.959589964710176	1
Please confirm: playing Transit without subtitles.	['Transit']	plz tell me if u really wanna play transit with no subtitles	0.0279265418648719	0.9875971674919128	0.9596706256270408	1
When would you like to come back?	[]	when do u wanna come back?	0.0232577435672283	0.9829471707344056	0.9596894271671772	0
Would you like to watch Ash Is Purest White, Body Double or Captain Marvel?	['Ash Is Purest White', ' Body Double', ' Captain Marvel']	u wanna watch ash is purest white, body double or captain marvel	0.0270543489605188	0.9868927597999572	0.9598384108394384	0
Okay, thanks. Now please find me a movie to watch online, preferably one directed by Chris Butler.	['Chris Butler']	ok thanks Now find me a movie to watch online, maybe one by Chris Butler.	0.0042306152172386	0.9642234444618224	0.9599928292445838	0
Thanks very much. I would like to see an online drama movie now.	['drama']	thanks a lot i wanna see an online drama movie now.	0.0036394260823726	0.9636601805686952	0.9600207544863224	0
Yes, that can be fine too.	[]	yeah that can be ok too.	0.0233482047915458	0.9835985898971558	0.96025038510561	0
Okay. Thank you. Can I get an appointment at the salon at 3 in the afternoon that day?	['3 in the afternoon']	ok, okay... thanks :) Thanks i can get an appointment at the salon at 3 in the afternoon that day?	0.0040090251713991	0.9642949104309082	0.9602858852595092	0
Thanks. Good bye.	[]	thanks:-) good bye	0.024390697479248	0.9851382970809937	0.9607475996017456	0
I'd be happy to. Where are you traveling to?	[]	i would be happy to. where are u going to?	0.0052219093777239	0.9660196304321288	0.960797721054405	0
All right, thanks. Please make a reservation for 2 at the Trattoria Contadina, which is around there.	['Trattoria Contadina']	ok, thanks. make a reservation for 2 at Trattoria Contadina(around there)	0.00508220680058	0.965920627117157	0.960838420316577	0
Hi, I have an upcoming trip where I will be travelling on the 12th of March. Can you help me find oneway flights?	['12th of March']	hi i have an upcoming trip where i'm going on the 12th of march can u help me find oneway flights?	0.008828779682517	0.969726026058197	0.96089724637568	0
What category of events do you want?	[]	what types of events do u want?	0.0071610929444432	0.9682539105415344	0.9610928175970912	1
Yes, please add Movie Show as the event title on my calendar at 4 pm.	['Movie Show', ' 4 pm']	yea, add movie show on my calendar at 4 pm	0.004207057878375	0.9653173685073853	0.9611103106290102	0
The destination is Las Vegas. I will be leaving on the 5th and want to be back on March 9th. I will be leaving from San Francisco.	['Las Vegas', ' March 9th', ' San Francisco', ' the 5th']	the destination is las vegas... i'm leaving on the 5th and want to be back on march 9th i'm leaving from san francisco...	0.0032050793524831	0.96431702375412	0.9611119444016368	0
Please confirm the following: You would like to schedule a visit to 275 Hawthorne Apartments next Thursday.	['275 Hawthorne Apartments', 'next Thursday']	plz confirm - u need a visit to 275 Hawthorne Apartments next Thursday.	0.0033422792330384	0.964557409286499	0.9612151300534606	1
What other things do you have?	[]	what else do u have?	0.0156116662546992	0.9769104719161988	0.9612988056614996	0
Sure. Where are you?	[]	yea, yes. where are u?	0.0085746543481946	0.9699292778968812	0.9613546235486864	0
Would you like to listen now?	[]	do u wanna listen now?	0.0308221913874149	0.9924248456954956	0.9616026543080808	0
Do you want any more help?	[]	do u want more help?	0.0151854250580072	0.9770039916038512	0.961818566545844	0
Would you help me find a bus? I want to leave on Saturday this week and I need 3 tickets.	['Saturday this week']	plz help me with the bus. I wanna go on saturday this week and I need 3 tickets	0.01569858007133	0.9775643944740297	0.9618658144026996	1
Please confirm: reservation for 1 in Paris checking in next Monday and checking out next Tuesday.	['Paris', 'next Monday', 'next Tuesday']	hey plz confirm this -  reservation for 1 in Paris from next monday to next tuesday	0.0121148079633712	0.9740837812423706	0.9619689732789992	1
This is fine with me. Thanks!	[]	This is ok with me! thanks!.........	0.0250587407499551	0.9871024489402772	0.962043708190322	0
I'd be happy to. Where are you traveling from?	[]	i would be happy to. where are u going from?	0.0042915362864732	0.966438055038452	0.9621465187519788	0
When do you want to do that?	[]	when do u wanna do that?	0.0177857540547847	0.9802104830741882	0.9624247290194036	0
No, don't worry about it for now. Thanks.	[]	no, dont worry about it for now. thanks :-)	0.0287167318165302	0.9913904666900636	0.9626737348735332	0
Can you play Cross Off? I want it on bedroom device.	['Cross Off']	plz play Cross Off on bedroom device.	0.0102426055818796	0.9730045795440674	0.9627619739621878	1
Can you search for the availability of rooms in Renaissance New York Hotel 57 from the 7th to March 13th?.	['Renaissance New York Hotel 57', ' March 13th', ' the 7th']	can u search for rooms in renaissance new york hotel 57 from march 7 to 13?	0.0035567283630371	0.966471254825592	0.9629145264625548	0
That is acceptable to me.	[]	thats ok to me.	0.0032494738698005	0.9662165641784668	0.9629670903086662	0
Can you check my balance for me please?	[]	can u check my balance for me please.	0.0114065362140536	0.9746472835540771	0.9632407473400236	0
It is a good choice for me. could you book tickets for me?	[]	it's a good one for me. can u book tickets for me?	0.0039911633357405	0.9674188494682312	0.9634276861324906	0
All good. I would you to find me a house for one person with laundry service. Please find something with 4.4 rating or more.	['4.4']	All good:) i would you find me a house for one with laundry service. find something with 4.4 rating or something like that.	0.0033160138409584	0.966935694217682	0.9636196803767234	0
I'd like to find a hotel to stay in while I'm there. I need to book 2 rooms.	[]	i wanna find a hotel to stay in while im there. i need 2 rooms to book.	0.006258089095354	0.9699459075927734	0.9636878184974194	0
Would you like to see the apartment?	[]	do u wanna see the apartment?	0.0246237944811582	0.9884098768234252	0.963786082342267	0
Could you help me search for a bus travelling there departing on the 4th?	['the 4th']	plz help me look for the bus going there on the 4th?	0.0055129565298557	0.9695501327514648	0.9640371762216092	1
When will you be returning.	[]	when will u be back?	0.0109530249610543	0.9750178456306458	0.9640648206695914	0
When did you want to make the reservation for?	[]	when did u wanna make the reservation for?	0.0245477594435215	0.9886443614959716	0.9640966020524502	0
What quantity of tickets do you want?	[]	how many tickets do u want?	0.005413201637566	0.969683051109314	0.964269849471748	0
Please can you change it to the 13th at 12:00?	['the 13th', ' 12:00']	u can change it to the 13th at 12?	0.0045216353610157	0.9688702821731568	0.9643486468121408	0
What would your check in date be?	[]	what would u check in date?	0.0288646146655082	0.9935330152511596	0.9646684005856514	0
